indicator,source,date_added,context
45.158.8.68,https://github.com/stamparm/maltrail/commit/3a235f6,2026-07-28,Android Kraken v2 (Kraken 2.0 Painel) C2 server; TCP port 8443; mobile banking trojan targeting Brazilian banking customers; maltrail commit 3a235f6
86.106.87.135,https://github.com/stamparm/maltrail/commit/3a235f6,2026-07-28,Android Kraken v2 (Kraken 2.0 Painel) C2 server; TCP port 8443; mobile banking trojan targeting Brazilian banking customers; maltrail commit 3a235f6
5.180.41.35,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/b38f364/2026-07-28-Hazy-Scorpius-Exploitation-of-CVE-2026-12569.txt,2026-07-29,Hazy Scorpius (Cl0p affiliate) CVE-2026-12569 exploitation infrastructure; PTC Windchill PLM RCE campaign; Unit 42 July 2026
38.60.157.212,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/b38f364/2026-07-28-Hazy-Scorpius-Exploitation-of-CVE-2026-12569.txt,2026-07-29,Hazy Scorpius (Cl0p affiliate) CVE-2026-12569 exploitation infrastructure; PTC Windchill PLM RCE campaign; Unit 42 July 2026
74.50.76.146,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/b38f364/2026-07-28-Hazy-Scorpius-Exploitation-of-CVE-2026-12569.txt,2026-07-29,Hazy Scorpius (Cl0p affiliate) CVE-2026-12569 exploitation infrastructure; PTC Windchill PLM RCE campaign; Unit 42 July 2026
78.128.113.10,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/b38f364/2026-07-28-Hazy-Scorpius-Exploitation-of-CVE-2026-12569.txt,2026-07-29,Hazy Scorpius (Cl0p affiliate) CVE-2026-12569 exploitation infrastructure; PTC Windchill PLM RCE campaign; Unit 42 July 2026
104.194.9.14,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/b38f364/2026-07-28-Hazy-Scorpius-Exploitation-of-CVE-2026-12569.txt,2026-07-29,Hazy Scorpius (Cl0p affiliate) CVE-2026-12569 exploitation infrastructure; PTC Windchill PLM RCE campaign; Unit 42 July 2026
104.243.35.63,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/b38f364/2026-07-28-Hazy-Scorpius-Exploitation-of-CVE-2026-12569.txt,2026-07-29,Hazy Scorpius (Cl0p affiliate) CVE-2026-12569 exploitation infrastructure; PTC Windchill PLM RCE campaign; Unit 42 July 2026
104.243.35.131,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/b38f364/2026-07-28-Hazy-Scorpius-Exploitation-of-CVE-2026-12569.txt,2026-07-29,Hazy Scorpius (Cl0p affiliate) CVE-2026-12569 exploitation infrastructure; PTC Windchill PLM RCE campaign; Unit 42 July 2026
172.111.38.31,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/b38f364/2026-07-28-Hazy-Scorpius-Exploitation-of-CVE-2026-12569.txt,2026-07-29,Hazy Scorpius (Cl0p affiliate) CVE-2026-12569 exploitation infrastructure; PTC Windchill PLM RCE campaign; Unit 42 July 2026
185.227.83.236,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/b38f364/2026-07-28-Hazy-Scorpius-Exploitation-of-CVE-2026-12569.txt,2026-07-29,Hazy Scorpius (Cl0p affiliate) CVE-2026-12569 exploitation infrastructure; PTC Windchill PLM RCE campaign; Unit 42 July 2026
209.222.98.44,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/b38f364/2026-07-28-Hazy-Scorpius-Exploitation-of-CVE-2026-12569.txt,2026-07-29,Hazy Scorpius (Cl0p affiliate) CVE-2026-12569 exploitation infrastructure; PTC Windchill PLM RCE campaign; Unit 42 July 2026
216.152.148.54,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/b38f364/2026-07-28-Hazy-Scorpius-Exploitation-of-CVE-2026-12569.txt,2026-07-29,Hazy Scorpius (Cl0p affiliate) CVE-2026-12569 exploitation infrastructure; PTC Windchill PLM RCE campaign; Unit 42 July 2026
216.152.151.204,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/b38f364/2026-07-28-Hazy-Scorpius-Exploitation-of-CVE-2026-12569.txt,2026-07-29,Hazy Scorpius (Cl0p affiliate) CVE-2026-12569 exploitation infrastructure; PTC Windchill PLM RCE campaign; Unit 42 July 2026
8.19.75.217,https://www.cisa.gov/known-exploited-vulnerabilities-catalog,2026-07-29,CVE-2026-16812 Arista VeloCloud Orchestrator OS command injection; confirmed attacker source IP from active exploitation; CISA KEV July 2026
206.72.242.124,https://www.cisa.gov/known-exploited-vulnerabilities-catalog,2026-07-29,CVE-2026-16812 Arista VeloCloud Orchestrator OS command injection; confirmed attacker source IP from active exploitation; CISA KEV July 2026
206.72.242.162,https://www.cisa.gov/known-exploited-vulnerabilities-catalog,2026-07-29,CVE-2026-16812 Arista VeloCloud Orchestrator OS command injection; confirmed attacker source IP from active exploitation; CISA KEV July 2026
144.31.38.215,xlab-dysphoria,2026-07-31,Dysphoria botnet decoded C2 relay node (decoded from ENS TXT record 12e7:13d7); relay runs on compromised victim host not attacker infrastructure
138.226.246.94,microsoft-shinyhunters,2026-07-31,ShinyHunters (UNC6661) Salesforce exfil API activity - Klue integration observed June 11 2026; Microsoft Security Blog July 13 2026
212.86.125.24,microsoft-shinyhunters,2026-07-31,ShinyHunters (UNC6661) campaign infrastructure 2026; Microsoft Security Blog July 13 2026
213.111.148.90,microsoft-shinyhunters,2026-07-31,ShinyHunters (UNC6661) campaign infrastructure 2026; Microsoft Security Blog July 13 2026
94.154.32.160,microsoft-shinyhunters,2026-07-31,ShinyHunters (UNC6661) campaign infrastructure 2026; Microsoft Security Blog July 13 2026
31.77.227.104,https://raw.githubusercontent.com/stamparm/maltrail/master/trails/static/malware/mirai.txt,2026-08-01,Mirai/HexStresser DDoS-for-hire botnet C2 IP; HexStresser commercial DDoS service infrastructure; added to maltrail July 31 2026
84.32.102.230,https://www.bleepingcomputer.com/news/security/online-ad-firm-adforms-script-compromised-to-steal-cryptocurrency/,2026-08-02,C2 server for Adform ad network JavaScript supply chain crypto clipboard hijacker (July 27 2026); port 7744
37.60.255.218,https://unit42.paloaltonetworks.com/monitoring-npm-supply-chain-attacks/,2026-08-02,C2 server — Unit 42 multi-actor malicious npm/PyPI supply chain campaign (July 2026)
45.9.148.93,https://unit42.paloaltonetworks.com/monitoring-npm-supply-chain-attacks/,2026-08-02,C2 server — Unit 42 multi-actor malicious npm/PyPI supply chain campaign (July 2026)
47.98.255.144,https://unit42.paloaltonetworks.com/monitoring-npm-supply-chain-attacks/,2026-08-02,C2 server (Alibaba Cloud) — Unit 42 malicious npm/PyPI packages (July 2026)
64.176.198.19,https://unit42.paloaltonetworks.com/monitoring-npm-supply-chain-attacks/,2026-08-02,C2 server — Unit 42 multi-actor malicious npm/PyPI supply chain campaign (July 2026)
64.227.183.144,https://unit42.paloaltonetworks.com/monitoring-npm-supply-chain-attacks/,2026-08-02,C2 server (DigitalOcean) — Unit 42 malicious npm/PyPI packages (July 2026)
90.189.217.244,https://unit42.paloaltonetworks.com/monitoring-npm-supply-chain-attacks/,2026-08-02,C2 server — Unit 42 multi-actor malicious npm/PyPI supply chain campaign (July 2026)
103.179.142.69,https://unit42.paloaltonetworks.com/monitoring-npm-supply-chain-attacks/,2026-08-02,C2 server — Unit 42 multi-actor malicious npm/PyPI supply chain campaign (July 2026)
103.179.142.105,https://unit42.paloaltonetworks.com/monitoring-npm-supply-chain-attacks/,2026-08-02,C2 server — Unit 42 multi-actor malicious npm/PyPI supply chain campaign (July 2026)
128.199.217.232,https://unit42.paloaltonetworks.com/monitoring-npm-supply-chain-attacks/,2026-08-02,C2 server (DigitalOcean) — Unit 42 malicious npm/PyPI packages (July 2026)
135.181.241.80,https://unit42.paloaltonetworks.com/monitoring-npm-supply-chain-attacks/,2026-08-02,C2 server (Hetzner) — Unit 42 malicious npm/PyPI packages (July 2026)
151.115.53.100,https://unit42.paloaltonetworks.com/monitoring-npm-supply-chain-attacks/,2026-08-02,C2 server — Unit 42 multi-actor malicious npm/PyPI supply chain campaign (July 2026)
157.173.114.28,https://unit42.paloaltonetworks.com/monitoring-npm-supply-chain-attacks/,2026-08-02,C2 server — Unit 42 multi-actor malicious npm/PyPI supply chain campaign (July 2026)
178.238.226.8,https://unit42.paloaltonetworks.com/monitoring-npm-supply-chain-attacks/,2026-08-02,C2 server — Unit 42 multi-actor malicious npm/PyPI supply chain campaign (July 2026)
212.2.237.74,https://unit42.paloaltonetworks.com/monitoring-npm-supply-chain-attacks/,2026-08-02,C2 server — Unit 42 multi-actor malicious npm/PyPI supply chain campaign (July 2026)
31.57.243.154,https://www.microsoft.com/en-us/security/blog/2026/07/31/captivecrunch-midnight-blizzard-targets-travelers-worldwide-for-malware-delivery-and-credential-theft/,2026-08-02,"APT29 CaptiveCrunch attacker infrastructure (ports 443, 2000)"
38.146.28.75,https://www.microsoft.com/en-us/security/blog/2026/07/31/captivecrunch-midnight-blizzard-targets-travelers-worldwide-for-malware-delivery-and-credential-theft/,2026-08-02,"APT29 CaptiveCrunch attacker infrastructure (ports 4000, 8443)"
38.146.28.132,https://www.microsoft.com/en-us/security/blog/2026/07/31/captivecrunch-midnight-blizzard-targets-travelers-worldwide-for-malware-delivery-and-credential-theft/,2026-08-02,APT29 CaptiveCrunch attacker infrastructure (port 443)
104.194.159.150,https://www.microsoft.com/en-us/security/blog/2026/07/31/captivecrunch-midnight-blizzard-targets-travelers-worldwide-for-malware-delivery-and-credential-theft/,2026-08-02,APT29 CaptiveCrunch attacker infrastructure (port 443)
107.189.26.194,https://www.microsoft.com/en-us/security/blog/2026/07/31/captivecrunch-midnight-blizzard-targets-travelers-worldwide-for-malware-delivery-and-credential-theft/,2026-08-02,APT29 CaptiveCrunch attacker infrastructure (port 443)
213.145.86.112,https://www.microsoft.com/en-us/security/blog/2026/07/31/captivecrunch-midnight-blizzard-targets-travelers-worldwide-for-malware-delivery-and-credential-theft/,2026-08-02,APT29 CaptiveCrunch — ChocoShell C2 server
138.197.202.81,https://www.microsoft.com/en-us/security/blog/2026/07/31/captivecrunch-midnight-blizzard-targets-travelers-worldwide-for-malware-delivery-and-credential-theft/,2026-08-02,APT29 CaptiveCrunch infrastructure (port 3000) — maltrail-sourced
138.68.160.124,https://www.microsoft.com/en-us/security/blog/2026/07/31/captivecrunch-midnight-blizzard-targets-travelers-worldwide-for-malware-delivery-and-credential-theft/,2026-08-02,APT29 CaptiveCrunch infrastructure (port 3000) — maltrail-sourced
165.22.146.161,https://www.microsoft.com/en-us/security/blog/2026/07/31/captivecrunch-midnight-blizzard-targets-travelers-worldwide-for-malware-delivery-and-credential-theft/,2026-08-02,APT29 CaptiveCrunch infrastructure (port 3000) — maltrail-sourced
216.126.224.95,https://www.microsoft.com/en-us/security/blog/2026/07/31/captivecrunch-midnight-blizzard-targets-travelers-worldwide-for-malware-delivery-and-credential-theft/,2026-08-02,APT29 CaptiveCrunch infrastructure (port 3000) — maltrail-sourced
31.172.83.142,https://www.microsoft.com/en-us/security/blog/2026/07/31/captivecrunch-midnight-blizzard-targets-travelers-worldwide-for-malware-delivery-and-credential-theft/,2026-08-02,APT29 CaptiveCrunch infrastructure (port 4000) — maltrail-sourced
84.200.154.162,https://www.microsoft.com/en-us/security/blog/2026/07/31/captivecrunch-midnight-blizzard-targets-travelers-worldwide-for-malware-delivery-and-credential-theft/,2026-08-02,APT29 CaptiveCrunch infrastructure (port 4000) — maltrail-sourced
173.249.252.200,https://www.bleepingcomputer.com/news/security/n-able-warns-of-n-central-auth-bypass-flaw-exploited-in-attacks/,2026-08-05,CVE-2026-18577 N-able N-central exploitation source IP — CISA KEV 2026-08-03 (may overlap VPN exit nodes; correlate with N-central access logs)
87.249.138.34,https://www.bleepingcomputer.com/news/security/n-able-warns-of-n-central-auth-bypass-flaw-exploited-in-attacks/,2026-08-05,CVE-2026-18577 N-able N-central exploitation source IP — CISA KEV 2026-08-03 (may overlap VPN exit nodes; correlate with N-central access logs)
37.19.210.32,https://www.bleepingcomputer.com/news/security/n-able-warns-of-n-central-auth-bypass-flaw-exploited-in-attacks/,2026-08-05,CVE-2026-18577 N-able N-central exploitation source IP — CISA KEV 2026-08-03 (may overlap VPN exit nodes; correlate with N-central access logs)
37.153.90.88,https://www.bleepingcomputer.com/news/security/n-able-warns-of-n-central-auth-bypass-flaw-exploited-in-attacks/,2026-08-05,CVE-2026-18577 N-able N-central exploitation source IP — CISA KEV 2026-08-03 (may overlap VPN exit nodes; correlate with N-central access logs)
92.118.112.181,https://www.bleepingcomputer.com/news/security/n-able-warns-of-n-central-auth-bypass-flaw-exploited-in-attacks/,2026-08-05,CVE-2026-18577 N-able N-central exploitation source IP — CISA KEV 2026-08-03 (may overlap VPN exit nodes; correlate with N-central access logs)
68.235.46.214,https://www.bleepingcomputer.com/news/security/n-able-warns-of-n-central-auth-bypass-flaw-exploited-in-attacks/,2026-08-05,CVE-2026-18577 N-able N-central exploitation source IP — CISA KEV 2026-08-03 (may overlap VPN exit nodes; correlate with N-central access logs)
31.7.56.61,https://cloud.google.com/blog/topics/threat-intelligence/unc6671-targets-financial-services-and-enterprise-cloud-environments,2026-08-08,UNC6671 (REDACT/Pink/Helix/Falcon) — AiTM reverse proxy panel server; AS51852 Private Layer INC Switzerland; intercepts Entra ID and Okta credentials and MFA tokens post-vishing; GTIG August 6 2026
31.7.56.52,https://cloud.google.com/blog/topics/threat-intelligence/unc6671-targets-financial-services-and-enterprise-cloud-environments,2026-08-08,UNC6671 (REDACT/Pink/Helix/Falcon) — AiTM reverse proxy panel server; AS51852 Private Layer INC Switzerland; GTIG August 6 2026
193.34.212.132,https://cloud.google.com/blog/topics/threat-intelligence/unc6671-targets-financial-services-and-enterprise-cloud-environments,2026-08-08,UNC6671 (REDACT/Pink/Helix/Falcon) — phishing kit backend proxy server; AS201814 MEVSPACE Poland; GTIG August 6 2026
23.234.75.84,https://cloud.google.com/blog/topics/threat-intelligence/unc6671-targets-financial-services-and-enterprise-cloud-environments,2026-08-08,UNC6671 (REDACT/Pink/Helix/Falcon) — automated SaaS data exfiltration server; AS11878 Tzulo Inc US; bulk SharePoint/M365 data theft post-AiTM credential capture; GTIG August 6 2026
195.140.213.114,https://cloud.google.com/blog/topics/threat-intelligence/unc6671-targets-financial-services-and-enterprise-cloud-environments,2026-08-08,UNC6671 (REDACT/Pink/Helix/Falcon) — automated SaaS data exfiltration server; AS25369 Hydra Communications UK; bulk M365/Okta data theft post-AiTM; GTIG August 6 2026
195.140.213.115,https://cloud.google.com/blog/topics/threat-intelligence/unc6671-targets-financial-services-and-enterprise-cloud-environments,2026-08-08,UNC6671 (REDACT/Pink/Helix/Falcon) — automated SaaS data exfiltration server; AS25369 Hydra Communications UK; GTIG August 6 2026
107.128.45.122,https://cloud.google.com/blog/topics/threat-intelligence/unc6671-targets-financial-services-and-enterprise-cloud-environments,2026-08-08,UNC6671 (REDACT/Pink/Helix/Falcon) — residential proxy exit node for M365/Okta access to evade geolocation controls; AS7018 AT&T US; GTIG August 6 2026
76.103.148.180,https://cloud.google.com/blog/topics/threat-intelligence/unc6671-targets-financial-services-and-enterprise-cloud-environments,2026-08-08,UNC6671 (REDACT/Pink/Helix/Falcon) — residential proxy exit node for M365/Okta access; AS7922 Comcast US; GTIG August 6 2026
118.99.107.116,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/main/2026-08-06-Hazy-Scorpius-Exploitation-of-CVE-2026-12569.txt,2026-08-08,Hazy Scorpius (Cl0p affiliate) CVE-2026-12569 exploitation infrastructure; PTC Windchill PLM RCE campaign; new IP added in August 6 2026 Unit 42 update (not present in July 28 initial disclosure); associated with JSP webshell C2 communications using X-windchill-req header authentication
